DPU,CNNModel,reduction_network,dataflow,cluster_count,propagation_latency,input_actuation_latency,weight_actuation_latency,psum_access_latency,input_access_latency,weight_access_latency,output_access_latency,psum_reduction_latency,total_latency
AMM,GoogLeNet,S_Tree,IS,32,8.029809337161818e-08,2.9711999999985403e-05,0.2354200000001528,0.34042147974191,0.029245235884938,0.14524246486254155,0.010218003293905063,0.10594428019224615,0.8665212562737868
AMM,GoogLeNet,ST_Tree_Ac,WS,32,8.029809337161818e-08,5.885500000004658e-05,0.02930000000000259,1.5382595668071664,0.2310523371302314,0.04229540735376821,0.07940500858789883,0.03798750878250719,1.958358763959668
AMM,GoogLeNet,ST_Tree_Ac,OS,32,8.029809337161818e-08,5.885500000004658e-05,0.2354200000001528,1.0894115614585265,0.16421842631747186,0.45795796766443136,0.02362059058937786,0.037987508782508055,2.008674990110562
AMM,GoogLeNet,ST_Tree_Ac,IS,32,8.029809337161818e-08,2.9711999999985403e-05,0.2354200000001528,0.34042147974191,0.029245235884938,0.14524246486254155,0.010218003293905063,0.03798750878250729,0.7985644848640481
AMM,GoogLeNet,STIFT,WS,32,8.029809337161818e-08,5.885500000004658e-05,0.02930000000000259,1.5382595668071664,0.2310523371302314,0.04229540735376821,0.07940500858789883,0.03798750878250719,1.958358763959668
AMM,GoogLeNet,STIFT,OS,32,8.029809337161818e-08,5.885500000004658e-05,0.2354200000001528,1.0894115614585265,0.16421842631747186,0.45795796766443136,0.02362059058937786,0.037987508782508055,2.008674990110562
AMM,GoogLeNet,STIFT,IS,32,8.029809337161818e-08,2.9711999999985403e-05,0.2354200000001528,0.34042147974191,0.029245235884938,0.14524246486254155,0.010218003293905063,0.03798750878250729,0.7985644848640481
AMM,GoogLeNet,PCA,WS,32,8.029809337161818e-08,5.885500000004658e-05,0.02930000000000259,0.0,0.2310523371302314,0.04229540735376821,0.07940500858789883,0.0,0.3821116883699945
AMM,GoogLeNet,PCA,OS,32,8.029809337161818e-08,5.8855000000007765e-06,0.2354200000001528,0.0,0.16421842631747186,0.45795796766443136,0.02362059058937786,0.0,0.8812229503695271
AMM,GoogLeNet,PCA,IS,32,8.029809337161818e-08,2.9711999999985403e-05,0.2354200000001528,0.0,0.029245235884938,0.14524246486254155,0.010218003293905063,0.0,0.4201554963396308
